gender,age,customer_type,travel_type,travel_class,flight_distance,departure_delay,arrival_delay,time_convenience,online_booking,checkin_service,online_boarding,gate_location,onboard_service,seat_comfort,legroom_service,cleanliness,food_drink,inflight_service,inflight_wifi_service,inflight_entertainment,baggage_handling,satisfaction
Female,17,First-time,Business,Economy,369,0,0,2,5,3,5,1,1,1,4,1,1,4,5,1,1,Satisfied
Male,41,Returning,Business,Economy,451,0,0,3,3,5,3,3,1,4,1,4,4,5,3,4,2,Satisfied
Male,25,Returning,Personal,Economy,368,4,0,5,3,5,3,1,2,3,5,3,3,4,3,3,2,Neutral or Dissatisfied
Female,12,Returning,Personal,Economy,369,47,46,5,3,5,3,2,2,5,1,1,1,2,3,1,1,Neutral or Dissatisfied
Female,14,First-time,Personal,Economy,325,0,0,2,1,2,1,4,3,3,1,3,3,4,1,3,4,Neutral or Dissatisfied
Male,63,Returning,Personal,Economy,370,3,3,3,1,1,1,4,2,2,2,2,2,3,1,2,2,Neutral or Dissatisfied
Male,41,Returning,Personal,Economy,304,2,6,4,4,4,4,3,5,5,4,5,5,4,4,5,5,Satisfied
Male,53,Returning,Personal,Economy,647,17,0,3,3,4,3,3,1,4,5,4,4,4,3,4,3,Neutral or Dissatisfied
Female,40,Returning,Personal,Economy,370,9,2,1,2,1,2,3,4,1,2,1,1,3,2,1,2,Neutral or Dissatisfied
Female,67,Returning,Personal,Economy,304,9,0,5,3,4,1,4,2,5,3,1,3,2,3,2,2,Neutral or Dissatisfied
Male,69,Returning,Personal,Economy,646,0,0,4,3,2,3,5,1,1,3,1,1,3,3,1,5,Neutral or Dissatisfied
Male,42,Returning,Personal,Economy,370,0,5,2,2,1,2,3,2,1,3,1,1,4,3,1,2,Neutral or Dissatisfied
Male,61,Returning,Personal,Economy,368,0,0,3,1,4,1,4,2,2,4,2,2,3,3,2,4,Neutral or Dissatisfied
Male,68,Returning,Personal,Economy,370,0,0,2,0,2,0,4,3,4,2,4,4,3,0,4,3,Satisfied
Female,10,Returning,Personal,Economy,647,15,9,4,3,3,3,4,3,2,1,5,5,4,3,5,2,Neutral or Dissatisfied
Male,63,Returning,Personal,Economy,304,9,14,5,2,3,2,4,5,5,3,4,4,4,2,4,4,Neutral or Dissatisfied
Female,56,Returning,Personal,Economy,304,4,0,2,4,2,3,4,3,4,4,1,1,3,4,3,3,Satisfied
Male,61,Returning,Personal,Economy,646,0,0,5,3,3,3,4,1,3,4,3,3,3,2,3,1,Neutral or Dissatisfied
Female,43,Returning,Personal,Economy,451,0,0,4,5,4,5,2,4,5,5,3,2,4,5,4,4,Satisfied
Male,34,Returning,Personal,Economy,325,0,0,3,5,5,5,5,1,1,5,1,1,2,5,1,5,Satisfied
Male,8,Returning,Personal,Economy,646,21,34,4,3,2,3,2,3,1,2,1,1,2,3,1,5,Neutral or Dissatisfied
Male,34,Returning,Personal,Economy,621,5,0,5,1,4,1,2,4,4,5,4,4,4,0,4,4,Satisfied
Female,55,Returning,Personal,Economy,369,1,0,3,1,4,2,3,1,2,1,1,2,1,2,1,1,Neutral or Dissatisfied
Male,39,Returning,Personal,Economy,325,8,6,1,3,3,3,2,3,3,2,3,3,2,3,3,2,Neutral or Dissatisfied
Female,68,Returning,Personal,Economy,646,0,1,2,2,2,3,3,2,2,2,1,4,2,2,2,2,Neutral or Dissatisfied
Male,24,Returning,Personal,Economy,647,69,62,3,3,4,3,3,4,3,2,3,3,3,3,3,4,Neutral or Dissatisfied
Female,28,Returning,Personal,Economy,621,0,0,2,1,1,1,3,3,1,1,1,1,3,2,1,3,Neutral or Dissatisfied
Female,43,Returning,Personal,Economy,621,1,0,4,2,4,3,2,3,4,2,2,4,3,2,3,5,Neutral or Dissatisfied
Female,57,Returning,Personal,Economy,338,0,0,5,4,4,3,2,5,3,4,5,1,5,4,5,5,Satisfied
Female,66,Returning,Personal,Economy,338,16,16,3,1,5,2,2,2,4,1,5,3,2,5,2,2,Satisfied
Male,20,Returning,Personal,Economy,369,0,0,5,3,4,3,1,3,3,3,3,3,4,3,3,2,Neutral or Dissatisfied
Female,15,Returning,Personal,Economy,325,0,0,3,2,3,2,4,1,4,3,4,4,3,2,4,3,Neutral or Dissatisfied
Female,52,Returning,Personal,Economy,369,0,0,1,3,3,3,3,4,3,3,2,2,4,3,4,4,Neutral or Dissatisfied
Male,25,Returning,Personal,Economy,647,31,25,5,1,3,1,4,1,3,4,3,3,2,1,3,3,Neutral or Dissatisfied
Male,49,Returning,Personal,Economy,651,0,0,1,5,1,5,3,1,3,5,3,3,3,5,3,3,Satisfied
Female,21,Returning,Personal,Economy,304,0,2,5,4,5,4,3,5,1,3,1,1,5,1,1,4,Neutral or Dissatisfied
Female,65,Returning,Personal,Economy,451,83,84,5,4,3,5,3,1,4,4,5,3,1,4,1,5,Neutral or Dissatisfied
Female,23,Returning,Personal,Economy,370,14,3,0,2,3,2,2,4,4,4,4,4,5,2,4,5,Neutral or Dissatisfied
Male,33,Returning,Personal,Economy,338,13,12,4,2,4,2,4,4,2,4,2,2,5,2,2,5,Neutral or Dissatisfied
Male,46,Returning,Personal,Economy,647,32,12,3,3,2,3,2,3,2,2,2,2,2,3,2,5,Neutral or Dissatisfied
Female,35,Returning,Personal,Economy,368,0,0,2,3,4,3,4,1,4,3,4,4,3,3,4,4,Neutral or Dissatisfied
Female,70,Returning,Personal,Economy,368,19,21,4,2,2,2,4,4,3,2,4,3,4,2,4,2,Neutral or Dissatisfied
Male,15,Returning,Personal,Economy,646,2,0,3,4,3,4,4,1,2,1,2,2,3,4,2,4,Neutral or Dissatisfied
Male,61,Returning,Personal,Economy,370,15,4,5,3,1,3,4,3,3,4,3,3,4,3,3,4,Neutral or Dissatisfied
Female,38,Returning,Personal,Economy,451,73,72,3,1,1,1,3,1,5,5,5,5,4,1,5,4,Neutral or Dissatisfied
Male,34,Returning,Personal,Economy,651,24,28,2,2,3,2,4,2,5,5,5,5,3,2,5,3,Neutral or Dissatisfied
Female,29,Returning,Personal,Economy,621,10,13,5,3,5,3,1,3,1,4,1,1,4,3,1,5,Neutral or Dissatisfied
Male,14,Returning,Personal,Economy,338,14,23,4,3,5,3,5,5,4,4,4,4,4,3,4,4,Neutral or Dissatisfied
Female,53,Returning,Personal,Economy,369,0,0,4,1,5,1,1,2,3,1,2,1,2,1,2,2,Neutral or Dissatisfied
Female,46,Returning,Personal,Economy,304,9,7,4,3,5,4,4,4,5,3,4,3,4,3,4,4,Neutral or Dissatisfied
Male,42,Returning,Personal,Economy,451,2,0,1,3,4,3,3,4,2,5,2,2,2,3,2,2,Neutral or Dissatisfied
Male,55,Returning,Personal,Economy,338,0,0,4,3,4,3,3,4,2,5,2,2,4,3,2,5,Neutral or Dissatisfied
Female,24,Returning,Personal,Economy,621,40,33,5,1,5,1,2,5,4,2,4,4,4,1,4,5,Neutral or Dissatisfied
Female,64,Returning,Personal,Economy,370,52,40,0,3,5,4,1,3,4,3,4,2,3,3,3,5,Neutral or Dissatisfied
Male,51,Returning,Personal,Economy,325,0,0,4,3,3,3,4,1,2,1,2,2,4,3,2,4,Neutral or Dissatisfied
Male,11,Returning,Personal,Economy,621,0,0,5,1,5,1,4,3,4,5,4,4,5,1,4,5,Neutral or Dissatisfied
Female,25,Returning,Personal,Economy,647,54,40,1,4,3,4,2,2,1,5,1,1,2,4,1,3,Neutral or Dissatisfied
Male,40,Returning,Personal,Economy,368,0,0,2,3,3,3,3,1,1,3,1,1,3,3,1,4,Neutral or Dissatisfied
Male,21,Returning,Personal,Economy,368,0,0,1,2,2,2,3,2,5,4,3,3,4,2,3,4,Neutral or Dissatisfied
Male,54,Returning,Personal,Economy,304,13,6,4,3,4,3,1,4,3,2,3,3,5,3,3,5,Neutral or Dissatisfied
Female,66,Returning,Personal,Economy,338,46,41,5,5,5,4,4,5,5,5,5,5,5,2,5,5,Neutral or Dissatisfied
Female,31,Returning,Personal,Economy,304,21,12,4,4,4,4,1,5,5,3,1,1,5,4,1,5,Neutral or Dissatisfied
Male,49,Returning,Personal,Economy,304,23,18,5,3,5,3,3,5,5,2,5,5,4,3,5,4,Neutral or Dissatisfied
Female,26,Returning,Personal,Economy,621,31,35,5,4,5,4,2,5,1,5,1,1,5,4,1,4,Neutral or Dissatisfied
Female,55,Returning,Personal,Economy,325,138,137,5,4,5,5,3,2,5,4,5,4,4,4,4,1,Neutral or Dissatisfied
Female,58,Returning,Personal,Economy,621,0,0,4,2,3,5,4,5,5,2,3,5,5,2,5,4,Neutral or Dissatisfied
Male,19,Returning,Personal,Economy,304,14,9,4,4,3,4,3,3,1,5,1,1,5,4,1,5,Neutral or Dissatisfied
Male,62,Returning,Personal,Economy,647,140,127,4,4,3,5,4,1,3,2,3,4,4,3,2,3,Neutral or Dissatisfied
Male,56,Returning,Personal,Economy,325,0,4,5,4,4,4,3,1,4,2,4,4,3,4,4,2,Satisfied
Female,13,Returning,Personal,Economy,646,0,0,4,2,3,2,3,5,4,4,4,4,3,3,4,2,Neutral or Dissatisfied
Female,19,Returning,Personal,Economy,338,0,0,2,3,4,3,4,2,3,3,3,3,3,3,3,3,Neutral or Dissatisfied
Male,37,Returning,Personal,Economy,370,0,0,4,0,3,0,4,1,5,3,5,5,3,0,5,3,Satisfied
Female,27,Returning,Personal,Economy,338,1,3,5,1,3,1,1,5,5,5,5,5,5,1,5,4,Neutral or Dissatisfied
Female,54,Returning,Personal,Economy,621,10,11,5,2,3,5,2,3,4,2,4,2,3,1,3,3,Neutral or Dissatisfied
Male,44,Returning,Personal,Economy,325,0,0,3,3,2,3,4,4,2,2,2,2,4,4,2,3,Neutral or Dissatisfied
Female,42,Returning,Personal,Economy,370,0,0,0,3,3,5,4,5,4,3,4,2,5,3,5,5,Neutral or Dissatisfied
Male,33,Returning,Personal,Economy,451,0,0,3,3,4,3,1,3,2,2,2,2,4,3,2,5,Neutral or Dissatisfied
Female,65,Returning,Personal,Economy,368,21,20,4,1,3,1,4,4,1,1,2,1,4,1,4,4,Neutral or Dissatisfied
Male,11,Returning,Personal,Economy,338,12,11,4,5,2,5,4,4,3,4,2,2,1,2,2,1,Neutral or Dissatisfied
Female,42,Returning,Personal,Economy,304,0,0,3,3,4,4,4,3,5,3,4,1,3,1,3,3,Neutral or Dissatisfied
Female,60,Returning,Personal,Economy,646,0,6,3,2,4,3,3,2,3,2,3,3,2,2,2,2,Neutral or Dissatisfied
Male,60,Returning,Personal,Economy,304,0,0,4,2,5,2,5,4,1,4,1,1,4,2,1,4,Neutral or Dissatisfied
Male,50,Returning,Personal,Economy,338,0,0,5,3,5,3,1,4,5,5,5,5,4,2,5,4,Neutral or Dissatisfied
Male,14,Returning,Personal,Economy,647,0,0,2,3,3,3,2,1,2,4,2,2,2,3,2,3,Neutral or Dissatisfied
Male,17,Returning,Personal,Economy,370,46,44,1,1,4,1,2,4,3,5,3,3,2,4,3,3,Neutral or Dissatisfied
Male,69,Returning,Personal,Economy,369,20,18,5,3,4,3,3,4,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
Male,59,Returning,Personal,Economy,370,28,27,3,2,4,2,2,1,5,2,5,5,3,2,5,3,Neutral or Dissatisfied
Male,7,Returning,Personal,Economy,621,0,0,5,4,3,4,1,3,1,2,3,3,5,4,3,4,Satisfied
Male,56,Returning,Personal,Economy,646,1,2,2,4,4,4,4,1,4,2,4,4,4,4,4,3,Neutral or Dissatisfied
Female,21,Returning,Personal,Economy,646,5,8,5,1,1,1,5,4,5,1,5,5,1,1,5,1,Neutral or Dissatisfied
Female,9,Returning,Personal,Economy,370,0,3,1,3,1,3,3,4,3,3,3,3,3,3,3,2,Neutral or Dissatisfied
Male,36,Returning,Personal,Economy,646,61,65,5,3,3,3,4,1,3,2,3,3,3,2,3,5,Neutral or Dissatisfied
Male,53,Returning,Personal,Economy,304,8,1,4,4,4,4,5,3,3,3,3,3,4,4,3,4,Neutral or Dissatisfied
Male,27,Returning,Personal,Economy,621,10,6,5,3,3,3,5,4,1,5,1,1,5,3,1,4,Neutral or Dissatisfied
Male,8,Returning,Personal,Economy,304,0,0,3,2,1,2,3,3,1,2,1,1,3,2,1,4,Neutral or Dissatisfied
Male,59,Returning,Personal,Economy,304,0,0,4,3,3,3,1,3,2,2,2,2,4,3,2,5,Neutral or Dissatisfied
Male,69,Returning,Personal,Economy,304,15,8,2,3,2,3,3,1,5,1,5,5,4,3,5,4,Neutral or Dissatisfied
Female,14,Returning,Personal,Economy,370,2,0,0,2,5,2,1,4,1,4,1,1,5,2,1,4,Neutral or Dissatisfied
Female,52,Returning,Personal,Economy,304,13,5,1,2,3,2,1,1,2,2,4,5,1,2,1,2,Neutral or Dissatisfied
Female,66,Returning,Personal,Economy,325,47,37,2,2,3,3,3,1,4,2,4,5,1,2,1,3,Neutral or Dissatisfied
Male,66,Returning,Personal,Economy,647,0,0,5,3,2,3,2,3,5,1,5,5,2,3,5,1,Neutral or Dissatisfied
Male,9,Returning,Personal,Economy,369,2,0,1,0,3,0,2,4,3,5,3,3,1,3,3,2,Neutral or Dissatisfied
Female,48,Returning,Personal,Economy,369,2,0,1,3,3,4,4,5,4,3,1,5,5,2,5,5,Neutral or Dissatisfied
Male,66,Returning,Personal,Economy,621,23,33,1,3,2,3,2,3,5,4,5,5,3,3,5,3,Neutral or Dissatisfied
Female,65,Returning,Personal,Economy,304,18,15,2,1,2,4,4,5,4,1,4,2,5,1,5,5,Neutral or Dissatisfied
Female,12,Returning,Personal,Economy,370,0,0,3,1,4,1,2,2,1,5,1,1,2,1,1,5,Neutral or Dissatisfied
Female,62,Returning,Personal,Economy,370,15,10,4,3,3,3,4,1,4,3,1,1,1,3,1,1,Neutral or Dissatisfied
Male,65,Returning,Personal,Economy,647,0,5,4,1,5,1,4,3,2,2,2,2,4,1,2,4,Neutral or Dissatisfied
Male,35,Returning,Personal,Economy,370,0,0,4,2,4,2,2,1,5,5,4,4,4,2,4,4,Neutral or Dissatisfied
Female,49,Returning,Personal,Economy,325,9,8,2,2,2,3,3,2,3,2,4,2,2,2,2,1,Neutral or Dissatisfied
Male,11,Returning,Personal,Economy,369,0,0,2,1,1,1,4,1,5,5,5,5,3,1,5,3,Neutral or Dissatisfied
Female,42,Returning,Personal,Economy,325,10,9,3,1,2,1,3,1,4,1,1,3,1,1,1,1,Neutral or Dissatisfied
Male,33,Returning,Personal,Economy,370,161,177,2,1,5,5,4,2,5,4,5,1,4,1,1,3,Neutral or Dissatisfied
Male,16,Returning,Personal,Economy,621,0,0,4,3,5,3,3,4,4,5,4,4,4,3,4,4,Neutral or Dissatisfied
Female,51,Returning,Personal,Economy,338,12,11,4,4,5,5,5,1,5,4,3,3,1,2,1,1,Neutral or Dissatisfied
Male,47,Returning,Personal,Economy,370,40,43,4,3,4,3,4,1,3,5,3,3,4,3,3,2,Neutral or Dissatisfied
Female,54,Returning,Personal,Economy,368,0,9,4,5,4,4,4,2,4,5,3,2,2,2,2,4,Neutral or Dissatisfied
Female,26,Returning,Personal,Economy,647,0,0,1,3,4,3,4,1,3,2,3,3,3,3,3,4,Neutral or Dissatisfied
Male,21,Returning,Personal,Economy,338,24,24,5,3,5,3,2,2,3,1,3,3,5,3,3,1,Neutral or Dissatisfied
Female,51,Returning,Personal,Economy,647,22,11,5,4,1,5,1,5,3,4,3,5,5,4,5,1,Neutral or Dissatisfied
Female,54,Returning,Personal,Economy,368,4,3,2,1,3,4,4,2,4,1,3,1,2,1,2,2,Neutral or Dissatisfied
Male,42,Returning,Personal,Economy,621,9,0,4,2,1,2,3,3,4,5,4,4,3,2,4,3,Neutral or Dissatisfied
Female,15,Returning,Personal,Economy,368,0,0,4,3,1,3,2,1,3,5,3,3,1,3,3,4,Neutral or Dissatisfied
Female,30,Returning,Personal,Economy,370,54,48,2,2,3,2,2,1,3,4,3,3,2,2,3,3,Neutral or Dissatisfied
Male,68,Returning,Personal,Economy,304,2,0,4,2,4,2,3,3,5,2,5,5,4,2,5,4,Neutral or Dissatisfied
Female,7,Returning,Personal,Economy,651,0,0,3,3,2,3,3,3,3,5,3,3,3,2,3,3,Neutral or Dissatisfied
Male,8,Returning,Personal,Economy,338,6,14,5,4,5,4,3,4,2,3,2,2,4,4,2,5,Neutral or Dissatisfied
Female,8,Returning,Personal,Economy,368,0,0,1,3,1,3,2,1,1,5,1,1,1,3,1,2,Neutral or Dissatisfied
Female,30,Returning,Personal,Economy,621,0,0,4,3,5,3,5,4,4,5,4,4,4,3,4,5,Neutral or Dissatisfied
Female,26,Returning,Personal,Economy,646,1,0,3,1,3,1,2,1,5,4,5,5,4,1,5,1,Neutral or Dissatisfied
Female,41,Returning,Business,Business,3457,0,0,5,5,4,4,5,5,4,5,5,5,5,5,5,5,Satisfied
Female,52,Returning,Business,Business,651,0,1,3,3,3,5,3,3,5,2,3,3,3,3,3,3,Satisfied
Male,27,Returning,Business,Business,2487,24,27,2,2,4,5,2,3,5,3,5,5,4,2,5,4,Satisfied
Male,34,First-time,Business,Business,304,74,77,0,0,5,0,1,5,2,5,2,2,4,1,2,4,Neutral or Dissatisfied
Female,36,First-time,Business,Business,369,42,40,1,1,5,1,1,4,4,4,4,4,4,1,4,5,Neutral or Dissatisfied
Male,58,Returning,Business,Business,3005,0,0,1,1,5,5,1,4,4,5,3,4,4,1,4,4,Satisfied
Female,24,First-time,Business,Economy,370,0,0,0,4,3,4,3,5,4,5,4,4,4,4,4,5,Satisfied
Female,57,Returning,Business,Business,2272,1,0,2,2,4,5,2,4,4,4,5,2,4,2,4,4,Satisfied
Female,59,Returning,Business,Business,3075,39,24,5,5,4,4,5,4,4,4,5,3,4,5,4,4,Satisfied
Male,40,Returning,Business,Business,1892,0,0,2,3,3,5,3,2,4,2,3,4,2,3,2,2,Satisfied
Male,59,Returning,Business,Business,325,15,14,0,0,3,5,3,1,4,1,3,2,1,0,1,1,Satisfied
Male,33,First-time,Business,Business,647,30,29,2,2,5,2,2,5,5,4,5,5,5,2,5,5,Neutral or Dissatisfied
Male,37,First-time,Business,Business,369,4,5,1,1,5,1,2,5,4,5,4,4,5,2,4,4,Neutral or Dissatisfied
Female,45,First-time,Business,Business,325,15,0,2,2,5,2,1,3,5,5,5,5,5,2,5,5,Neutral or Dissatisfied
Female,23,First-time,Business,Economy,325,35,39,1,3,2,3,2,2,2,2,2,2,2,3,2,3,Neutral or Dissatisfied
Female,66,Returning,Business,Economy Plus,338,0,0,3,3,4,2,3,4,2,4,1,4,4,4,4,4,Neutral or Dissatisfied
Female,36,First-time,Business,Economy Plus,325,8,0,4,4,2,4,3,2,5,1,4,4,4,3,4,3,Neutral or Dissatisfied
Female,22,First-time,Business,Economy,647,9,2,0,0,4,0,1,5,2,2,2,2,4,0,2,5,Satisfied
Male,40,Returning,Business,Economy Plus,647,56,52,5,5,4,1,5,1,1,5,1,1,3,1,1,3,Neutral or Dissatisfied
Male,52,Returning,Business,Business,2893,5,0,4,3,4,4,4,4,4,4,5,4,4,4,4,4,Satisfied
Female,62,Returning,Business,Economy Plus,369,15,10,1,1,1,3,1,3,3,3,4,3,3,3,3,3,Neutral or Dissatisfied
Male,23,First-time,Business,Economy,338,1,1,5,5,3,5,3,3,4,4,4,4,4,4,4,5,Neutral or Dissatisfied
Female,36,Returning,Business,Business,338,25,20,5,5,4,4,5,4,5,4,4,4,4,5,4,4,Satisfied
Male,28,Returning,Business,Economy Plus,647,0,0,1,1,2,1,1,2,1,3,1,1,4,1,1,3,Neutral or Dissatisfied
Female,57,Returning,Business,Business,646,14,0,5,5,3,5,5,4,4,3,5,5,4,5,4,4,Satisfied
Male,47,Returning,Business,Economy Plus,325,19,2,3,3,3,2,3,4,2,1,2,2,2,2,2,2,Neutral or Dissatisfied
Male,30,Returning,Business,Business,2783,0,0,2,4,3,4,2,3,4,5,4,4,5,2,4,5,Satisfied
Female,40,First-time,Business,Business,369,6,4,2,2,3,2,3,4,1,3,1,1,4,2,1,5,Neutral or Dissatisfied
Female,39,Returning,Business,Economy Plus,221,0,3,2,2,5,2,2,2,2,2,2,2,2,2,2,1,Satisfied
Male,23,First-time,Business,Economy Plus,304,0,0,0,1,2,1,3,3,3,1,3,3,2,1,3,5,Neutral or Dissatisfied
Male,45,Returning,Business,Economy Plus,369,0,0,2,2,1,5,2,1,5,4,5,5,1,5,5,4,Satisfied
Female,29,First-time,Business,Economy Plus,338,0,0,2,2,2,2,4,4,1,4,1,1,4,2,1,4,Neutral or Dissatisfied
Male,69,Returning,Business,Economy Plus,251,0,0,4,2,1,4,4,4,4,1,4,4,4,4,4,3,Neutral or Dissatisfied
Female,66,Returning,Business,Economy Plus,304,53,43,5,4,4,4,4,3,4,3,2,5,3,3,3,3,Neutral or Dissatisfied
Male,20,First-time,Business,Economy Plus,646,34,32,2,2,4,2,3,2,3,2,3,3,3,2,3,4,Neutral or Dissatisfied
Female,18,First-time,Business,Economy Plus,304,44,58,3,0,1,0,4,4,2,5,2,2,3,1,2,4,Neutral or Dissatisfied
Male,14,Returning,Personal,Economy Plus,451,0,0,4,5,4,5,4,3,2,3,2,2,4,5,2,5,Satisfied
Female,17,Returning,Personal,Economy Plus,647,59,59,4,3,3,3,5,1,5,4,5,5,2,3,5,5,Neutral or Dissatisfied
Male,23,Returning,Personal,Economy Plus,621,31,17,2,3,2,3,3,4,1,5,3,3,3,3,3,3,Neutral or Dissatisfied
Female,13,Returning,Personal,Economy Plus,651,0,0,2,1,1,1,3,4,4,2,4,4,3,1,4,3,Neutral or Dissatisfied
Female,19,Returning,Personal,Economy Plus,325,0,0,3,2,2,2,1,1,3,5,3,3,5,2,3,5,Neutral or Dissatisfied
Male,10,Returning,Personal,Economy Plus,621,0,0,4,4,4,4,3,3,2,4,2,2,5,4,2,5,Neutral or Dissatisfied
Male,24,Returning,Personal,Economy Plus,304,51,46,4,2,4,2,2,3,2,4,5,5,5,2,5,4,Neutral or Dissatisfied
Female,7,Returning,Personal,Economy Plus,647,6,0,4,2,2,2,2,2,2,1,2,2,4,2,2,5,Neutral or Dissatisfied
Male,51,Returning,Personal,Economy Plus,370,0,0,4,2,1,2,3,3,5,1,5,5,5,3,5,4,Neutral or Dissatisfied
Female,67,Returning,Personal,Economy Plus,338,42,54,5,3,3,5,3,4,5,3,4,3,4,3,4,4,Neutral or Dissatisfied
Female,57,Returning,Personal,Economy Plus,621,0,7,1,2,1,2,2,1,2,2,3,2,1,2,1,1,Neutral or Dissatisfied
Female,36,Returning,Personal,Economy Plus,646,155,138,1,1,3,3,3,1,3,3,3,1,3,1,1,4,Neutral or Dissatisfied
Male,12,Returning,Personal,Economy Plus,646,67,46,2,3,4,3,1,2,5,2,5,5,2,2,5,1,Neutral or Dissatisfied
Male,35,Returning,Personal,Economy Plus,368,44,38,3,2,1,2,3,4,3,2,3,3,1,2,3,1,Neutral or Dissatisfied
Female,51,Returning,Personal,Economy Plus,338,5,0,4,1,3,3,5,1,2,1,1,4,1,1,1,4,Neutral or Dissatisfied
Female,51,Returning,Personal,Economy Plus,646,15,18,3,4,3,2,2,4,3,4,2,1,4,4,4,4,Neutral or Dissatisfied
Female,37,Returning,Personal,Economy Plus,304,7,4,4,4,5,4,3,4,3,2,3,3,4,4,3,5,Satisfied
Male,56,Returning,Personal,Economy Plus,338,43,44,4,3,5,3,5,4,4,3,4,4,5,3,4,5,Neutral or Dissatisfied
Male,34,Returning,Personal,Economy Plus,369,0,0,3,4,5,4,4,1,2,3,2,2,4,3,2,1,Neutral or Dissatisfied
Male,44,Returning,Personal,Economy Plus,304,15,0,1,2,1,2,3,1,2,2,2,2,3,2,2,4,Neutral or Dissatisfied
Male,68,Returning,Personal,Economy Plus,651,89,92,5,2,4,2,3,3,1,1,1,1,4,2,1,2,Neutral or Dissatisfied
Male,43,Returning,Business,Economy Plus,369,0,1,3,3,4,2,3,4,2,2,2,2,4,2,2,4,Neutral or Dissatisfied
Female,53,Returning,Business,Business,1136,11,24,4,4,3,4,4,4,4,4,4,2,4,4,4,4,Satisfied
Female,47,Returning,Business,Business,1551,22,25,1,1,5,5,1,4,4,4,3,2,4,1,4,4,Satisfied
Male,39,Returning,Business,Business,1136,5,0,3,3,4,4,3,4,5,4,5,2,4,3,4,4,Satisfied
Female,51,Returning,Business,Business,1136,2,0,2,2,4,5,2,5,4,5,3,3,5,2,5,5,Satisfied
Male,29,Returning,Business,Economy,1136,20,22,2,2,1,2,2,3,2,3,2,2,3,2,2,4,Neutral or Dissatisfied
Male,50,Returning,Business,Business,1136,5,0,3,3,5,4,3,5,5,5,5,3,5,3,5,5,Satisfied
Male,42,Returning,Business,Economy,1136,5,0,4,4,3,3,4,3,3,2,3,3,4,3,3,3,Neutral or Dissatisfied
Male,46,Returning,Business,Business,3444,0,0,3,3,1,5,3,3,5,3,1,4,3,3,3,3,Satisfied
Female,56,Returning,Personal,Economy,1136,8,0,5,2,1,3,1,5,5,2,3,4,5,2,5,5,Neutral or Dissatisfied
Female,46,Returning,Personal,Economy,1136,1,6,5,2,4,4,2,1,4,2,4,4,1,2,1,1,Neutral or Dissatisfied
Male,27,Returning,Personal,Economy,1136,1,0,5,2,5,2,2,4,2,5,2,2,5,2,2,4,Neutral or Dissatisfied
Male,13,Returning,Personal,Economy,1136,7,4,4,2,4,2,3,3,3,5,3,3,5,2,3,5,Neutral or Dissatisfied
Male,49,Returning,Business,Business,3249,9,1,4,4,5,4,4,5,4,5,5,3,5,4,5,5,Satisfied
Female,40,Returning,Personal,Economy Plus,1136,29,17,5,3,5,3,3,5,4,2,4,4,4,3,4,5,Neutral or Dissatisfied
Female,47,Returning,Business,Business,3182,1,0,4,2,4,5,4,5,5,5,5,2,5,4,5,5,Satisfied
Female,15,First-time,Business,Business,570,0,0,5,0,4,0,2,3,4,4,4,4,4,0,4,4,Satisfied
Female,46,Returning,Personal,Business,587,21,15,5,1,4,5,1,1,4,1,3,2,1,1,1,1,Neutral or Dissatisfied
Female,44,Returning,Business,Business,2565,203,200,1,1,3,3,1,4,3,5,3,3,4,1,4,5,Satisfied
Female,38,First-time,Business,Business,587,7,6,3,3,4,3,3,5,2,3,2,2,5,2,2,4,Neutral or Dissatisfied
Female,56,Returning,Business,Business,587,61,70,1,1,3,5,1,2,5,2,5,3,2,1,2,2,Satisfied
Male,46,Returning,Business,Business,3223,3,0,2,5,4,4,5,4,4,4,3,4,4,5,4,4,Satisfied
Female,57,Returning,Business,Business,3829,70,73,3,5,4,5,3,5,5,5,5,3,5,3,5,5,Satisfied
Male,43,Returning,Business,Business,587,10,1,3,3,5,4,3,5,5,5,5,4,5,3,5,5,Satisfied
Female,26,First-time,Business,Business,587,130,135,5,5,5,5,1,5,5,5,5,5,3,5,5,4,Satisfied
Female,34,Returning,Business,Business,570,11,3,3,3,3,5,3,5,5,5,5,5,5,3,5,5,Satisfied
Male,45,First-time,Business,Business,570,0,0,3,3,4,3,1,3,5,2,5,5,5,3,5,5,Neutral or Dissatisfied
Male,47,Returning,Business,Economy,587,35,18,2,1,4,1,1,1,1,3,1,1,4,1,1,3,Neutral or Dissatisfied
Male,34,First-time,Business,Business,570,0,4,1,1,4,1,3,4,4,4,2,2,5,1,2,4,Neutral or Dissatisfied
Female,25,First-time,Business,Business,587,9,3,4,5,3,5,1,5,1,4,1,1,4,5,1,4,Satisfied
Female,22,Returning,Business,Business,587,6,15,4,4,3,2,4,1,2,3,2,2,4,2,2,4,Neutral or Dissatisfied
Female,18,First-time,Business,Economy,570,1,1,4,5,5,5,3,3,1,2,2,2,4,5,2,4,Satisfied
Female,29,Returning,Business,Business,3513,0,0,3,3,5,5,3,3,5,5,5,5,5,3,5,5,Satisfied
Male,43,Returning,Business,Business,3132,9,0,5,5,4,4,5,5,4,5,3,2,5,5,5,5,Satisfied
